"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File"
5553304,"Chi2","Chi2AR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553308,"Gaussian","DAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553315,"Chi2","DAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553319,"Gaussian","PoDAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553326,"Chi2","PoDAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553330,"Gaussian","NAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5553337,"Chi2","NAR",100,0.4,100,0,555,"simulation-files/sim-files","sim_uSeed-5553337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-555.rds"
5561956,"Gaussian","BinAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561963,"Chi2","BinAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561967,"Gaussian","Chi2AR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561974,"Chi2","Chi2AR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561978,"Gaussian","DAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561985,"Chi2","DAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561989,"Gaussian","PoDAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5561996,"Chi2","PoDAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5561996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5562000,"Gaussian","NAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5562000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5562007,"Chi2","NAR",100,0.4,30,0,556,"simulation-files/sim-files","sim_uSeed-5562007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-556.rds"
5563286,"Gaussian","BinAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563293,"Chi2","BinAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563297,"Gaussian","Chi2AR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563304,"Chi2","Chi2AR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563308,"Gaussian","DAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563315,"Chi2","DAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563319,"Gaussian","PoDAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563326,"Chi2","PoDAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563330,"Gaussian","NAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5563337,"Chi2","NAR",100,0.4,100,0,556,"simulation-files/sim-files","sim_uSeed-5563337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-556.rds"
5571956,"Gaussian","BinAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571963,"Chi2","BinAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571967,"Gaussian","Chi2AR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571974,"Chi2","Chi2AR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571978,"Gaussian","DAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571985,"Chi2","DAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571989,"Gaussian","PoDAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5571996,"Chi2","PoDAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5571996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5572000,"Gaussian","NAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5572000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5572007,"Chi2","NAR",100,0.4,30,0,557,"simulation-files/sim-files","sim_uSeed-5572007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-557.rds"
5573286,"Gaussian","BinAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573293,"Chi2","BinAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573297,"Gaussian","Chi2AR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573304,"Chi2","Chi2AR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573308,"Gaussian","DAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573315,"Chi2","DAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573319,"Gaussian","PoDAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573326,"Chi2","PoDAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573330,"Gaussian","NAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5573337,"Chi2","NAR",100,0.4,100,0,557,"simulation-files/sim-files","sim_uSeed-5573337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-557.rds"
5581956,"Gaussian","BinAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581963,"Chi2","BinAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581967,"Gaussian","Chi2AR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581974,"Chi2","Chi2AR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581978,"Gaussian","DAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581985,"Chi2","DAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581989,"Gaussian","PoDAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5581996,"Chi2","PoDAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5581996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5582000,"Gaussian","NAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5582000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5582007,"Chi2","NAR",100,0.4,30,0,558,"simulation-files/sim-files","sim_uSeed-5582007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-558.rds"
5583286,"Gaussian","BinAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583293,"Chi2","BinAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583297,"Gaussian","Chi2AR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583304,"Chi2","Chi2AR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583308,"Gaussian","DAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583315,"Chi2","DAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583319,"Gaussian","PoDAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583326,"Chi2","PoDAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583330,"Gaussian","NAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5583337,"Chi2","NAR",100,0.4,100,0,558,"simulation-files/sim-files","sim_uSeed-5583337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-558.rds"
5591956,"Gaussian","BinAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591963,"Chi2","BinAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591967,"Gaussian","Chi2AR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591974,"Chi2","Chi2AR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591978,"Gaussian","DAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591985,"Chi2","DAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591989,"Gaussian","PoDAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5591996,"Chi2","PoDAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5591996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5592000,"Gaussian","NAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5592000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5592007,"Chi2","NAR",100,0.4,30,0,559,"simulation-files/sim-files","sim_uSeed-5592007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-559.rds"
5593286,"Gaussian","BinAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593293,"Chi2","BinAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593297,"Gaussian","Chi2AR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593304,"Chi2","Chi2AR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593308,"Gaussian","DAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593315,"Chi2","DAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593319,"Gaussian","PoDAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593326,"Chi2","PoDAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593330,"Gaussian","NAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5593337,"Chi2","NAR",100,0.4,100,0,559,"simulation-files/sim-files","sim_uSeed-5593337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-559.rds"
5601956,"Gaussian","BinAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601963,"Chi2","BinAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601967,"Gaussian","Chi2AR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601974,"Chi2","Chi2AR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601978,"Gaussian","DAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601985,"Chi2","DAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601989,"Gaussian","PoDAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5601996,"Chi2","PoDAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5601996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5602000,"Gaussian","NAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5602000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5602007,"Chi2","NAR",100,0.4,30,0,560,"simulation-files/sim-files","sim_uSeed-5602007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-560.rds"
5603286,"Gaussian","BinAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603293,"Chi2","BinAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603297,"Gaussian","Chi2AR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603304,"Chi2","Chi2AR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603308,"Gaussian","DAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603315,"Chi2","DAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603319,"Gaussian","PoDAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603326,"Chi2","PoDAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603330,"Gaussian","NAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5603337,"Chi2","NAR",100,0.4,100,0,560,"simulation-files/sim-files","sim_uSeed-5603337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-560.rds"
5611956,"Gaussian","BinAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611963,"Chi2","BinAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611967,"Gaussian","Chi2AR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611974,"Chi2","Chi2AR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611978,"Gaussian","DAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611985,"Chi2","DAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611989,"Gaussian","PoDAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5611996,"Chi2","PoDAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5611996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5612000,"Gaussian","NAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5612000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5612007,"Chi2","NAR",100,0.4,30,0,561,"simulation-files/sim-files","sim_uSeed-5612007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-561.rds"
5613286,"Gaussian","BinAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613293,"Chi2","BinAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613297,"Gaussian","Chi2AR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613304,"Chi2","Chi2AR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613308,"Gaussian","DAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613315,"Chi2","DAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613319,"Gaussian","PoDAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613326,"Chi2","PoDAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613330,"Gaussian","NAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5613337,"Chi2","NAR",100,0.4,100,0,561,"simulation-files/sim-files","sim_uSeed-5613337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-561.rds"
5621956,"Gaussian","BinAR",100,0.4,30,0,562,"simulation-files/sim-files","sim_uSeed-5621956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-562.rds"
5621963,"Chi2","BinAR",100,0.4,30,0,562,"simulation-files/sim-files","sim_uSeed-5621963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-562.rds"
5621967,"Gaussian","Chi2AR",100,0.4,30,0,562,"simulation-files/sim-files","sim_uSeed-5621967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-562.rds"
5621974,"Chi2","Chi2AR",100,0.4,30,0,562,"simulation-files/sim-files","sim_uSeed-5621974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-562.rds"
5621978,"Gaussian","DAR",100,0.4,30,0,562,"simulation-files/sim-files","sim_uSeed-5621978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-562.rds"
